im_version,im_rating,id,title,content,im_votesum,im_votecount,date,author_uri,author_name,link_attributes_related,link_attributes_href,content_attributes_term,content_attributes_label
1.2024.163,1,11411250386,New updates are garbage,"Hardcore users probably know what I’m talking about. The ChatGPT of a year ago was a gangster compared to whatever this is now. I used to trust it to help code very advanced stuff. Now I wouldn’t trust it to build me a 4 digit pass code for my garage door. Very disappointed with this lately. Hope they fix it. Literally rolling back to the version 6 months ago would be an improvement. I’m not even exaggerating but Google Gemini used to be garbage, now it routinely fixes code ChatGPT screwed up for me. Like I couldn’t believe it the other day but Gemini saved the day a few times. Major inversion in quality is happening here.",4,4,2024-06-22T11:18:42-07:00,https://itunes.apple.com/us/reviews/id489841128,Mike Madds,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11411236388,One of the most helpful apps on the internet.,"Chatgpt was my mentor, speaking partner, friend, and teacher while preparing for my IELTS exam for which I could take my preparation at home. I can ask anything anytime in time of need and the voice talking feature is something from a different planet.  If possible I would like to give this app more than 5000 stars.",0,0,2024-06-22T11:13:47-07:00,https://itunes.apple.com/us/reviews/id1387058721,Monim_Rahman,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11411221286,Very helpful,This app is very helpful and I highly recommend it.,0,0,2024-06-22T11:08:25-07:00,https://itunes.apple.com/us/reviews/id28838567,Clergy Chick,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11410679726,Email Not Working,"So it was fine until I got to the email part.. It says it sent a email so I can verify my email but i never got it. I have resent it more than once and it is not working. This may be a bug or a glitch but until it’s fixed, I will not be opening the app.",0,0,2024-06-22T08:15:06-07:00,https://itunes.apple.com/us/reviews/id1515307254,PennyLuvs,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11410250454,Satisfying 😮‍💨,Don’t ever compare it with other AI it is more accurate and smooth. I try a lot of gpts most are inaccurate specially calculation and specific course question but this one works very well so far. Also with simple and easy design with no ads. Thank you 👏👏,0,0,2024-06-22T06:07:58-07:00,https://itunes.apple.com/us/reviews/id1415857029,Abdulhamid jelalu,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11410081131,Amazing!!!!,I love Chat GPT!!!! The suggestions are always awesome and relevant.,0,0,2024-06-22T05:13:27-07:00,https://itunes.apple.com/us/reviews/id1133933398,adktedbyannkirkwood,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11409806015,Ideas of uncertainty management,Ideas of uncertainty that are Conflicting and cloudy are improved with the help of this app. I like the way it suggests organized steps. Each step is detailed with more clarity. It’s my robotic friend of management. lol,0,0,2024-06-22T03:33:07-07:00,https://itunes.apple.com/us/reviews/id377950675,Jc8576,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11409765103,شكرا,افضل  برنامج   كان  رفيقي   طيلة امتحاناتي,0,0,2024-06-22T03:17:15-07:00,https://itunes.apple.com/us/reviews/id1321976321,ام امير دكتوراه,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11409352414,Awesome,Needless to say,0,0,2024-06-22T00:27:22-07:00,https://itunes.apple.com/us/reviews/id570684263,chensj16,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11409192198,Just use Google,This app is absolute garbage. It can’t do anything beyond what you can do with Google. Subscribing to this would be absolute nonsense.,0,2,2024-06-21T23:17:43-07:00,https://itunes.apple.com/us/reviews/id42933924,six50south,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11408991218,Urgent: Critical Issues with ChatGPT’s Functionality – Immediate Fix Required”,"I have been using this app for months and paying the $20 subscription, but my experience has been incredibly frustrating. The app consistently fails to follow simple instructions. It often does the complete opposite of what I ask, despite my instructions being very clear and straightforward.

When I request an illustration, the app should be able to follow a simple outline accurately. Instead, I have to ask multiple times, and it still doesn’t listen. To make matters worse, I often receive notifications saying I’ve used up my image limit. This is unacceptable.

In today’s world, there’s no excuse for poor technology. When I request a redo of an illustration, the app should modify the existing image, not create a whole new one and waste my image limit. It should be simple and efficient, yet it is unnecessarily complicated.

Looking at Reddit, it’s clear that many other users are experiencing the same issues. I loved this app initially, but now I’m starting to hate it. I’m seriously considering canceling my subscription because the service is just not worth it.

OpenAI, do better. Fix these issues so your users can get the excellent service they deserve without having to struggle with simple tasks. I’m not paying for a subscription to receive such a poor service",1,2,2024-06-21T21:46:47-07:00,https://itunes.apple.com/us/reviews/id235716494,BreannaJanay1991,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11408671888,Luv this app,I love this app I use it all day long for just about everything that I want home down to the single most detail that I’m looking for. I don’t even go to Google that questions anymore. I get better answers here and I’m glad to contribute glasses with AI that I had screens in them and record so I could just talk to it all day and get all my answers and wouldn’t have to pick up my phone anyways that be great.,0,0,2024-06-21T19:27:58-07:00,https://itunes.apple.com/us/reviews/id1669919209,Geo528hz,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11408194184,Frustrating,"It’s inaccurate in many topics, and doesn’t understand my requests. On some things I ask it just doesn’t respond with accurate information and I keep repeating and rewording what I’m asking but it goes completely off topic. Sure its good for political stuff and whatever, but I hate it. It makes me rip my hair out.",0,0,2024-06-21T16:07:54-07:00,https://itunes.apple.com/us/reviews/id1211085019,PartyPuddleOfRoblox,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11408183385,AI review,Compared to old search engines it is amazing. Still discovering but early evidence looks promising.,0,0,2024-06-21T16:03:15-07:00,https://itunes.apple.com/us/reviews/id138650686,Guido leathernuts,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11408148553,I can't have response for my images,I pay 19.99$ every month so that chatgpt can solve my exercise problems but when i sent them the exercise in picture they yold me they can't process it . Why am i paying 20$ for?????????,2,2,2024-06-21T15:48:10-07:00,https://itunes.apple.com/us/reviews/id1238641882,Gabriebrie,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11408104818,Helpful,Helps me in more ways than I  can count,0,0,2024-06-21T15:29:13-07:00,https://itunes.apple.com/us/reviews/id1483427701,Dog Love For life,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11407955416,A Swiss Army Knife for the digital age.,Nuff’ said!,0,0,2024-06-21T14:26:13-07:00,https://itunes.apple.com/us/reviews/id100734543,Mur-curial,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11407953891,I cant believe this is REAL 😳,This is the type of stuff that would take years to learn. Now this freakin bot just does it…..damn….,0,0,2024-06-21T14:25:36-07:00,https://itunes.apple.com/us/reviews/id412901068,Supercoolguy4life,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11407927419,Best one,🥱,0,0,2024-06-21T14:14:51-07:00,https://itunes.apple.com/us/reviews/id1352406447,MostDopeMoses,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11407861006,Remove violates please,Too many violates when I comes to open my mind,0,2,2024-06-21T13:48:07-07:00,https://itunes.apple.com/us/reviews/id242907645,Yourgrandpabutgreat,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11407857991,The Best AI assistant ever!,Read the Title!,0,0,2024-06-21T13:46:56-07:00,https://itunes.apple.com/us/reviews/id107082194,DreCovin12,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11407689125,Working from home mom,I LOVE THIS APP IT SAVES ME TIME IN TRYING TO FIGURE  OUT PROPER  WORDS TO SAY AND STILL HAVE COMPASSION FOR MY CLIENTS,0,0,2024-06-21T12:41:47-07:00,https://itunes.apple.com/us/reviews/id279304491,cRodW,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11407616563,Great,Simply 10/10,0,0,2024-06-21T12:14:40-07:00,https://itunes.apple.com/us/reviews/id1564249649,R W 11,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,3,11407576375,Why money?,"I love chatGPT, the only problem is that pro costs money. Like, why?",0,0,2024-06-21T11:59:51-07:00,https://itunes.apple.com/us/reviews/id1412852481,lilly4838,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11407556514,ChatGPT,Use this and you won’t use google ever again. The results here are way better and can give you answers instead of a list of links to sites to whom google charges to just connect to (in my instance just now) local vendors in a town. It also got me around Tuscany perfectly and Google would send me links to travel agencies and I have to sort through multiple sites instead of just getting a solid answer.,0,0,2024-06-21T11:52:34-07:00,https://itunes.apple.com/us/reviews/id123487823,svfjtvwgdntkr,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11407397840,Image generator broken,"The image generating feature had been down for days, with no explanation per ETA fire fix",1,1,2024-06-21T10:56:14-07:00,https://itunes.apple.com/us/reviews/id29031687,PeterAndBrian,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11407356983,Can’t even get started,"I can’t even get started. Created an account, but I have to verify it before I can proceed any further. Problem is is that chat gpt can’t get an email to me, so I can verify it. Requested it numerous times. Checked that email was correct, & it was 🤷🏻‍♂️",0,0,2024-06-21T10:42:13-07:00,https://itunes.apple.com/us/reviews/id315574055,CindyAS,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
